0 , 0.11631816792
1 , 0.178045555129
2 , 0.0712092941288
3 , 0.059866853612
4 , 0.152904536304
5 , 0.69335894188
6 , 0.143164509431
7 , 0.117479204001
8 , 0.119966024177
9 , 0.188433665494
10 , 0.154038413647
11 , 0.117617486887
12 , 0.139522827795
13 , 0.400156991057
14 , 0.113955582776
15 , 0.0828719646478
16 , 0.914229874255
17 , 0.0067092872647
18 , 0.102091959459
19 , 0.174637233922
20 , 0.116917585213
21 , 0.0860534102082
22 , 0.13896961659
23 , 0.0756343999852
24 , 0.365056399528
25 , 8.46499411295e-06
26 , 0.123533497795
27 , 0.000286810324429
28 , 0.148998212791
29 , 0.119246727576
30 , 0.0996293185587
31 , 0.148893186616
32 , 0.0643025016112
33 , 0.0603432005709
34 , 0.113134670848
35 , 3.35535332755e-05
36 , 0.0929603864413
37 , 0.0378622277911
38 , 0.0927336725073
39 , 0.103515964189
40 , 0.501098421247
41 , 0.0136147136336
42 , 0.841114513234
43 , 0.215540163704
44 , 0.189007787638
45 , 0.0067092872647
46 , 0.200485592069
47 , 0.0200676632199
48 , 0.154153002767
49 , 0.0067092872647
50 , 0.120416311651
51 , 0.194115730114
52 , 0.0194030255153
53 , 0.104561596171
54 , 0.120800708563
55 , 0.105651176723
56 , 0.152898194647
57 , 0.10991244414
58 , 0.162662149711
59 , 0.914229874255
60 , 0.099694254693
61 , 0.197050769474
62 , 0.510753244141
63 , 0.108071907421
64 , 0.179835459751
65 , 0.12030765742
66 , 0.000512891202008
67 , 0.152368299547
68 , 0.235532272866
69 , 0.149546318039
70 , 0.141059249328
71 , 0.462151110661
72 , 0.185485108085
73 , 0.0434977513732
74 , 0.175158194164
75 , 0.144482427897
76 , 0.137295719984
77 , 0.246156754251
78 , 0.14687123003
79 , 0.914229874255
80 , 0.113686667091
81 , 0.077500486328
82 , 0.0237124262895
83 , 0.198755671778
84 , 0.296770110178
85 , 0.138108266837
86 , 0.166336461143
87 , 7.04080144618e-05
88 , 0.31738997749
89 , 0.270569232371
90 , 0.0141566272423
91 , 0.255634201967
92 , 0.105995376793
93 , 0.146594914642
94 , 0.102663053407
95 , 0.0518214904314
96 , 0.914229874255
97 , 0.00365518602673
98 , 0.219916362075
99 , 0.0832899262186
100 , 0.495531758796
101 , 0.141072280826
102 , 0.12963697317
103 , 0.109944867978
104 , 0.20361456105
105 , 0.148634595555
106 , 0.179462942974
107 , 0.17923050753
108 , 0.10853049923
109 , 0.209271949732
110 , 0.914229874255
111 , 0.169952871055
112 , 0.0901205761445
113 , 0.0656023090772
114 , 0.141972154657
115 , 0.12209058373
116 , 0.0702030362725
117 , 0.390862873077
118 , 0.164985976078
119 , 0.242969256079
120 , 0.0827020005529
121 , 0.123803482854
122 , 0.264270567442
123 , 0.0780705497246
124 , 0.914229874255
125 , 0.0891103021612
126 , 0.0618726365014
127 , 0.0300532064953
128 , 0.165433714014
129 , 0.0067092872647
130 , 0.152910206379
131 , 0.293968663938
132 , 0.164742461279
133 , 0.00842924569545
134 , 0.00274912585131
135 , 0.161267520414
136 , 0.000156261528464
137 , 0.0675089282157
138 , 0.501098421247
139 , 0.177114720944
140 , 0.200541486897
141 , 0.0234810116453
142 , 0.041078153579
143 , 0.155775294065
144 , 9.65848221438e-05
145 , 0.0387721939804
146 , 0.11788483257
147 , 0.118878122592
148 , 0.237811524696
149 , 0.431344288834
150 , 0.16441558202
151 , 0.113581585807
152 , 0.0989839096427
153 , 0.175052834375
154 , 0.0067092872647
155 , 0.132086596394
156 , 0.0706736329689
157 , 0.165304300508
158 , 0.13824412606
159 , 0.195487981067
160 , 0.127864797964
